variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_2,col_path_3,col_path_4,col_path_5,data_type,col_path_1_values,col_path_2_values,col_path_3_values,col_path_4_values,col_path_5_values
personal_information/instagram_profile_information.json,"{'profile_account_insights': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Contact Syncing': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Country Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Has Shared Live Video': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Login': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Logout': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Close Friends Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,instagram_profile_information.json,profile_account_insights,string_map_data,First Close Friends Story Time,timestamp,Missing,Missing,number,"{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Contact Syncing': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Country Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Has Shared Live Video': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Login': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Logout': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Close Friends Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Contact Syncing': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Country Code': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Has Shared Live Video': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Login': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Logout': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Last Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'First Close Friends Story Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}","{'href': 'string', 'value': 'string', 'timestamp': 'number'}",number,Missing
personal_information/note_interactions.json,"{'profile_note_interactions': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,note_interactions.json,profile_note_interactions,title,Missing,Missing,Missing,Missing,string,"{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}",string,Missing,Missing,Missing
personal_information/note_interactions.json,"{'profile_note_interactions': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,note_interactions.json,profile_note_interactions,media_map_data,Missing,Missing,Missing,Missing,,"{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}",{},Missing,Missing,Missing
personal_information/note_interactions.json,"{'profile_note_interactions': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,note_interactions.json,profile_note_interactions,string_map_data,Last Notes Seen Time,href,Missing,Missing,string,"{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}","{'href': 'string', 'value': 'string', 'timestamp': 'number'}",string,Missing
personal_information/note_interactions.json,"{'profile_note_interactions': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,note_interactions.json,profile_note_interactions,string_map_data,Last Notes Seen Time,value,Missing,Missing,string,"{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}","{'href': 'string', 'value': 'string', 'timestamp': 'number'}",string,Missing
personal_information/note_interactions.json,"{'profile_note_interactions': [{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,note_interactions.json,profile_note_interactions,string_map_data,Last Notes Seen Time,timestamp,Missing,Missing,number,"{'title': 'string', 'media_map_data': {}, 'string_map_data': {'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Last Notes Seen Time': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}","{'href': 'string', 'value': 'string', 'timestamp': 'number'}",number,Missing
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,title,Missing,Missing,Missing,Missing,string,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}",string,Missing,Missing,Missing
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,media_map_data,Profile Photo,uri,Missing,Missing,string,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}","{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",string,Missing
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,media_map_data,Profile Photo,creation_timestamp,Missing,Missing,number,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}","{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",number,Missing
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,media_map_data,Profile Photo,media_metadata,camera_metadata,has_camera_metadata,,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}","{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",{'camera_metadata': {'has_camera_metadata': 'boolean'}},{'has_camera_metadata': 'boolean'}
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,media_map_data,Profile Photo,title,Missing,Missing,string,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}","{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",string,Missing
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,media_map_data,Profile Photo,cross_post_source,source_app,Missing,string,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}","{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",{'source_app': 'string'},string
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,media_map_data,Profile Photo,backup_uri,Missing,Missing,string,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}","{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",string,Missing
personal_information/personal_information.json,"{'profile_user': [{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}]}",personal_information,Missing,Missing,Missing,personal_information.json,profile_user,string_map_data,Email,href,Missing,Missing,string,"{'title': 'string', 'media_map_data': {'Profile Photo': {'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}}, 'string_map_data': {'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}}","{'Email': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Number': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmed': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Phone Confirmation Method': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Username': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Name': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Gender': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Date of birth': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Private Account': {'href': 'string', 'value': 'string', 'timestamp': 'number'}, 'Emoji Pong High Score': {'href': 'string', 'value': 'string', 'timestamp': 'number'}}","{'href': 'string', 'value': 'string', 'timestamp': 'number'}",string,Missing
